economy,series,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
BRN,SE.SEC.ENRR.FE,,,,,,,,,,,48.2463912963867,51.098690032959,53.9317588806152,53.6866798400879,53.8384819030762,55.8674507141113,60.473690032959,60.2343711853027,61.7546005249023,63.8304290771484,65.6869430541992,67.2502365112305,69.4800872802734,72.9934768676758,71.2259902954102,,,,,,,82.9135437011719,85.8377227783203,87.4543914794922,86.1651916503906,,,,87.6283798217773,89.6137924194336,87.9611587524414,89.8383865356445,91.2054824829102,92.2724304199219,94.7744827270508,97.0742797851562,100.890647888184,101.234901428223,101.119102478027,102.777656555176,103.281120300293,103.50959777832,107.718727111816,105.909843444824,98.996940612793,95.8460998535156,93.33837890625,91.7844619750977,92.0042572021484,91.2721405029297,89.4443214522913,91.2275165667403,91.5901157449936,93.2725572697522,
BRN,SE.SEC.ENRR.MA,,,,,,,,,,,49.1488304138184,51.946159362793,54.7714195251465,52.4822692871094,51.4845085144043,51.6816101074219,53.0639915466309,51.2160110473633,51.316520690918,52.3592185974121,53.7518501281738,54.2887001037598,56.422908782959,59.2005310058594,58.5383491516113,,,,,,,71.9959411621094,72.2598419189453,73.7704010009766,73.7599716186523,,,,74.9111785888672,77.20751953125,78.3309631347656,80.6899795532227,82.8594284057617,83.8573684692383,87.4470977783203,90.6691436767578,94.5734634399414,95.729850769043,96.6492614746094,98.8546600341797,98.9572219848633,100.845611572266,102.990882873535,99.2716293334961,93.8979797363281,90.1488571166992,87.226432800293,85.900146484375,86.6286468505859,85.5654983520508,84.1428571428571,88.0878004081803,88.2455247306355,90.5140045746839,
BRN,SE.TER.ENRR,,,,,,,,,,,,,,,,,,1.76119995117188,,2.11526989936829,,,,0.926159977912903,2.52369999885559,,2.42632007598877,3.75074005126953,,,,,5.49680995941162,5.81064987182617,6.15674018859863,,,,10.6331796646118,13.0251398086548,13.4959297180176,14.6684103012085,14.1154699325562,14.257490158081,15.1707801818848,15.2498598098755,15.2068796157837,15.4847002029419,15.7385101318359,16.5658493041992,15.3331563578444,17.4270912772504,22.0733483384086,23.4649239797279,30.0799102783203,28.6641292572021,28.6644096374512,31.2433910195239,27.9285989469629,27.7715019255456,29.1961193084717,27.4258937503291,31.1925368707703,36.4182725443167,
BRN,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,2.19250988960266,,2.8221800327301,,,,0.97325998544693,3.63062000274658,,2.75295996665955,4.23893976211548,,,,,6.69495010375977,7.14408016204834,7.59992980957031,,,,14.7247400283813,18.4552593231201,18.8005504608154,19.9043502807617,19.1461696624756,19.7554893493652,21.3829402923584,21.5910606384277,21.4085807800293,21.3645801544189,22.2322902679443,22.3758201599121,20.9251731837179,23.1569425599276,29.3582157487483,31.8638424889501,39.9378700256348,37.9300498962402,37.6065483093262,40.9387222946545,36.2713402529635,36.2713402529635,37.4743690490723,35.2920922759096,39.8634180218763,44.5215869311552,
BRN,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,1.41998994350433,,1.55965995788574,,,,0.890320003032684,1.67487001419067,,2.16667008399963,3.35371994972229,,,,,4.44823980331421,4.64453983306885,4.89542007446289,,,,7.06043004989624,8.30210971832275,8.88776016235352,10.1060199737549,9.72105979919434,9.44229030609131,9.6946496963501,9.63123989105225,9.72441005706787,10.3176803588867,10.1058797836304,11.5545902252197,10.49844082562,12.4440729632725,15.7313388478875,16.1741990134038,21.5795192718506,20.744649887085,21.1032104492188,23.149725534734,21.024220803605,20.7420610722829,22.2981605529785,20.7587548638132,23.6294800605755,29.1590445826582,
BTN,SE.PRM.ENRR,,,,,,,,,,,19.8132400512695,19.7245693206787,21.1250705718994,,24.1981201171875,,29.1166000366211,31.6090908050537,31.6579399108887,35.2087097167969,44.7509384155273,49.719539642334,51.9680404663086,55.3968086242676,57.1459884643555,56.5057182312012,51.898811340332,52.6098289489746,54.161979675293,,,46.4366989135742,45.327579498291,54.5066108703613,57.220531463623,62.3229904174805,68.2794494628906,71.6688079833984,73.8227310180664,75.6812210083008,77.8631820678711,79.7490081787109,81.8688430786133,84.8784332275391,88.8356399536133,92.4433975219727,97.0613403320312,101.103286743164,104.533050537109,109.009880065918,111.975852966309,113.566772460938,113.019607543945,106.841247558594,104.719581604004,103.099495619907,101.324020385742,99.7447717881834,99.3060254263897,97.989926908949,103.826009511759,105.461046747645,105.266151405341,106.687397950258,114.881123575514
BTN,SE.PRM.ENRR.FE,,,,,,,,,,,2.02189993858337,7.73411989212036,7.62471008300781,,11.6236400604248,,15.8569002151489,17.7309608459473,17.8027400970459,20.8096904754639,,,33.3229904174805,36.446460723877,38.4421691894531,39.4175491333008,36.9125785827637,,40.9980316162109,,,34.922908782959,38.9651184082031,47.2765312194824,50.2198715209961,55.0717811584473,61.1061515808105,65.0978775024414,67.8521194458008,70.3617172241211,73.3110427856445,76.217399597168,79.1483917236328,83.6110916137695,89.1308364868164,93.3196029663086,98.9142913818359,103.704078674316,108.600547790527,113.843208312988,116.977561950684,117.623512268066,116.609367370605,109.633567810059,107.579177856445,105.841598531903,104.022659301758,102.527753499931,102.413086329185,101.564322691502,108.151407176877,110.697975701338,110.685273190608,111.666666077712,119.291420670964
BTN,SE.PRM.ENRR.MA,,,,,,,,,,,37.207389831543,31.4426708221436,34.3141593933105,,36.4684791564941,,42.0388298034668,45.1251487731934,45.1429786682129,49.2134094238281,,,70.064338684082,73.7748565673828,75.2713012695312,73.0533599853516,66.4059066772461,,66.8957901000977,,,57.5698013305664,51.4792098999023,61.497501373291,63.9889907836914,69.3320007324219,75.2100982666016,78.0153198242188,79.5874328613281,80.8151092529297,82.2351837158203,83.1318283081055,84.4655609130859,86.0800323486328,88.5581207275391,91.6259384155273,95.3501129150391,98.7228698730469,100.830039978027,104.614471435547,107.404312133789,109.827049255371,109.683906555176,104.232940673828,102.04517364502,100.54185410756,98.8222503662109,97.1873943582838,96.4662255667726,94.7347574317318,99.8926295733677,100.699984941603,100.34969748512,102.135094146984,110.817637030836
BTN,SE.SEC.ENRR,,,,,,,,,,,2.27627992630005,2.63386011123657,3.17389011383057,,5.02431011199951,,,3.88487005233765,,,,,9.17702007293701,10.6076698303223,11.3084001541138,11.2931299209595,,,,,,,,,,,,,23.7952499389648,27.1374893188477,30.5185794830322,33.8684310913086,,,,43.8849105834961,46.4304084777832,50.2249412536621,53.5040893554688,58.5537414550781,62.9354400634766,66.9861221313477,72.1302185058594,76.680793762207,84.1404190063477,85.2313079833984,85.6766128540039,86.5600433349609,87.5722870683987,90.6185575459377,89.7711428873908,92.5248380307052,89.9829129407455,86.8564415582911,86.1810001963554
BTN,SE.SEC.ENRR.FE,,,,,,,,,,,0.155239999294281,0.395179986953735,0.486530005931854,,0.986599981784821,,,1.23210000991821,,,,,,3.67282009124756,4.01456022262573,,,,,,,,,,,,,,20.7445507049561,23.9160003662109,27.6800708770752,31.5314197540283,,,,42.8833503723145,45.8921585083008,50.2554206848145,54.2678604125977,61.660530090332,67.4368286132812,72.9664916992188,79.2052764892578,84.4945220947266,92.2578125,92.4895401000977,93.3539505004883,93.6836013793945,94.7654841059746,97.6848520202403,97.5008417517849,100.878047817838,98.562791614893,94.91450020137,94.0369291275477
BTN,SE.SEC.ENRR.MA,,,,,,,,,,,4.33770990371704,4.80921983718872,5.78502988815308,,8.94637966156006,,,6.46093988418579,,,,,,17.3311290740967,18.3776397705078,,,,,,,,,,,,,,26.744779586792,30.2513694763184,33.1734390258789,36.0079307556152,,,,44.8186988830566,46.9324417114258,50.1968612670898,52.8133583068848,55.8003692626953,59.0150413513184,61.8350486755371,66.0587921142578,69.9533081054688,77.0849227905273,78.8302612304688,78.7838973999023,80.0535736083984,80.9134499076228,84.0295558430514,82.5498255057801,84.7700874228764,82.0667999207927,79.4705003540798,79.0185838215552
BTN,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,0.399619996547699,0.729870021343231,0.862020015716553,,,0.696189999580383,,,,,,,,,,,,,,,,2.69045996665955,,,,,,4.87233018875122,5.12222003936768,5.54621982574463,6.58204984664917,6.29682016372681,6.57718143152316,7.70502526511554,7.60806024678839,10.362939215902,,,,14.8354989456323,14.9303808051574,15.9420291550317,16.8650740250552,14.7382447141292,14.5780698560857,15.0074996948242,13.011259392916
BTN,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,0.187779992818832,0.41473001241684,0.384869992733002,,,0.242599993944168,,,,,,,,,,,,,,,,1.99481999874115,,,,,,3.8428099155426,3.87545990943909,4.04678010940552,4.97519016265869,4.95929002761841,5.21984665348031,6.67303706119771,6.64991406273068,9.44367391887451,,,,15.1019335985173,15.3541912114183,16.4477391124856,17.6931491749255,16.2454173230505,15.0230679874042,15.1554899215698,13.7918693326955
BTN,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,0.600269973278046,1.02859997749329,1.31482994556427,,,1.12896001338959,,,,,,,,,,,,,,,,3.36291003227234,,,,,,5.68594980239868,6.12308979034424,6.78646993637085,7.94905996322632,7.45808982849121,7.76393191361347,8.60133262669782,8.42611661760291,11.1299004284426,,,,14.6233868129897,14.5846380400557,15.5174991465678,16.1486713413533,13.385209142814,14.1706998014444,14.8692502975464,12.28179676534
BWA,SE.PRM.ENRR,,,,,,,,,,,68.6102981567383,64.0431671142578,64.6745834350586,70.551872253418,73.8041000366211,79.8918685913086,83.0855712890625,87.3996505737305,89.1986999511719,91.6635513305664,96.2548217773438,100.530570983887,101.365516662598,103.165802001953,104.721061706543,107.175621032715,107.847396850586,108.052841186523,108.386352539062,110.055061340332,109.420013427734,111.721710205078,109.231819152832,107.772499084473,107.288078308105,106.133697509766,106.946533203125,107.549926757812,106.839622497559,107.014381408691,107.469581604004,108.973907470703,109.583213806152,110.270523071289,110.615211486816,111.46208190918,112.33056640625,111.439659118652,110.978363037109,111.213661193848,,,107.411979939614,105.315561116255,101.616607294624,101.623352050781,,,,,,104.619979858398,109.27325614686,,
BWA,SE.PRM.ENRR.FE,,,,,,,,,,,72.3580017089844,67.906379699707,69.2891616821289,76.5654296875,80.4104766845703,87.6217727661133,91.2356796264648,95.9467926025391,98.0140228271484,100.226707458496,104.426780700684,108.194747924805,108.017837524414,109.988250732422,110.605522155762,112.245086669922,111.577812194824,111.478286743164,111.702606201172,113.319961547852,112.98267364502,114.866020202637,111.540832519531,109.17635345459,108.292747497559,106.887382507324,107.499359130859,108.082069396973,106.875907897949,107.314903259277,107.678268432617,109.072288513184,109.26912689209,110.049026489258,110.000610351562,110.943397521973,111.390663146973,110.138069152832,109.708152770996,109.508346557617,,,106.324933266977,103.883835287346,101.018798828125,100.230361938477,,,,,,103.229286193848,108.220188987091,,
BWA,SE.PRM.ENRR.MA,,,,,,,,,,,64.8134613037109,60.127571105957,60.0263900756836,64.5310974121094,67.1705932617188,72.1190414428711,74.8758316040039,78.7848968505859,80.3100967407227,82.9880218505859,87.9879684448242,92.8159713745117,94.6956634521484,96.3416519165039,98.8379592895508,102.098121643066,104.104942321777,104.612869262695,105.052757263184,106.789009094238,105.860977172852,108.580062866211,106.918586730957,106.368667602539,106.285682678223,105.387870788574,106.40064239502,107.025367736816,106.803886413574,106.718803405762,107.264358520508,108.87712097168,109.89217376709,110.488151550293,111.218643188477,111.971099853516,113.252738952637,112.716468811035,112.224159240723,112.886001586914,,,108.476905055877,106.719040347359,104.310577392578,102.991012573242,,,,,,105.990783691406,110.312057463616,,
BWA,SE.SEC.ENRR,,,,,,,,,,,8.29621982574463,9.72729015350342,10.6847400665283,13.983320236206,15.2034397125244,16.8735599517822,18.3707294464111,19.36376953125,19.7206707000732,19.371789932251,20.0036296844482,22.0947799682617,,22.4902000427246,26.8535594940186,30.3325805664062,32.2607612609863,33.7296409606934,33.4043807983398,39.1617698669434,43.0783309936523,51.9570999145508,51.1772499084473,55.1363792419434,53.1301307678223,58.8820610046387,,,74.405143737793,75.0786209106445,76.1968231201172,75.3002014160156,75.8795700073242,76.5648727416992,78.3988189697266,79.5636215209961,81.6948394775391,82.4867095947266,77.806510925293,,,,,,,,,,,,,70.6292572021484,,,
BWA,SE.SEC.ENRR.FE,,,,,,,,,,,6.99780988693237,8.46187019348145,9.31075000762939,13.16858959198,15.1304702758789,17.0937404632568,19.1366901397705,20.6134796142578,20.4685001373291,20.3341293334961,21.0710601806641,23.745569229126,,23.7212009429932,27.9459590911865,31.3993091583252,32.9552688598633,33.711669921875,33.2770118713379,39.9470291137695,44.6112785339355,55.2370681762695,53.8786201477051,57.5072288513184,54.4827613830566,60.5756988525391,,,76.1465835571289,76.3357315063477,77.4799728393555,76.1001892089844,77.1014633178711,77.884407043457,79.5718383789062,80.3644027709961,83.5707702636719,84.5229568481445,81.0781402587891,,,,,,,,,,,,,74.0652465820312,,,
BWA,SE.SEC.ENRR.MA,,,,,,,,,,,9.81601047515869,11.2203798294067,12.2531404495239,14.8588895797729,15.2808704376221,16.6420307159424,17.5679092407227,18.0534591674805,18.9334506988525,18.3445091247559,18.858039855957,20.335880279541,,21.1862506866455,25.701639175415,29.212610244751,31.5338802337646,33.7484016418457,33.5369415283203,38.3511390686035,41.50048828125,48.5796585083008,48.3821601867676,52.6801986694336,51.7276306152344,57.1357917785645,,,72.6174774169922,73.7911605834961,74.8863830566406,74.4858169555664,74.6401824951172,75.2335815429688,77.2211685180664,78.7629699707031,79.8247909545898,80.4620208740234,74.5599822998047,,,,,,,,,,,,,67.2383499145508,,,
BWA,SE.TER.ENRR,,,,,,,,,,,0.0,0.0,0.37457001209259,0.432700008153915,0.475739985704422,0.71986997127533,0.752659976482391,0.829509973526001,0.951950013637543,0.998239994049072,1.18772995471954,1.27292001247406,1.4190399646759,1.50100004673004,1.71984994411469,1.90848004817963,2.26826000213623,2.52163004875183,,,,4.35687017440796,,5.16587018966675,5.62313985824585,5.28647994995117,5.66145992279053,,5.96113014221191,6.25281000137329,6.98083019256592,7.48678016662598,7.80341005325317,9.07960033416748,9.56877994537354,9.23077964782715,10.0698099136353,10.2232799530029,14.2659397125244,21.9871006011963,19.5398902893066,17.5134506225586,21.6663608551025,26.3370990753174,24.8355648460166,26.8692925538756,22.6605855291776,21.4762885165012,,21.4965480211896,22.4017870513653,21.2032904951187,20.7095613715302,20.5658232475186,21.4087908549348
BWA,SE.TER.ENRR.FE,,,,,,,,,,,0.0,0.0,0.186590000987053,0.218630000948906,0.284159988164902,0.427240014076233,0.483570009469986,0.552609980106354,0.622089982032776,0.714079976081848,0.784359991550446,0.82805997133255,0.879440009593964,0.995670020580292,1.08911001682281,1.64928996562958,,2.24042010307312,,,,3.55532002449036,,4.45525979995728,4.61895990371704,4.90292978286743,5.23623991012573,,5.55096006393433,5.87565994262695,6.55727005004883,6.99598979949951,7.58014011383057,8.83786964416504,8.78094005584717,8.4771203994751,8.87485980987549,,,,,,,,27.5166693771345,31.0198956236753,26.7211232779936,25.3801210448635,,25.6061803625609,27.3085317211449,25.8343331456135,25.694466771694,25.3977588554212,26.5916696907383
BWA,SE.TER.ENRR.MA,,,,,,,,,,,0.0,0.0,0.650049984455109,0.713900029659271,0.715799987316132,1.07188999652863,1.06544005870819,1.14292001724243,1.31822001934051,1.31031000614166,1.62920999526977,1.76113998889923,2.00816011428833,2.05310010910034,2.40955996513367,2.19201993942261,,2.82892990112305,,,,5.21405982971191,,5.91806983947754,6.68061017990112,5.68938016891479,6.10894012451172,,6.3933801651001,6.6503701210022,7.4268798828125,8.00253009796143,8.03752994537354,9.33255958557129,10.3903303146362,10.0128202438354,11.3024702072144,,,,,,,,22.1691077365442,22.7517294388932,18.6394284165144,17.6136118144189,,17.4285762358246,17.5445131490725,16.6095904273836,15.7563075546894,15.7602512538657,16.2438220757825
CAF,SE.PRM.ENRR,,,,,,,,,,,,53.7795104980469,52.8709716796875,56.1287803649902,56.4139595031738,58.9686012268066,58.7249984741211,61.3034515380859,61.6598205566406,61.6953887939453,62.1261596679688,62.9554290771484,66.8196868896484,70.0242309570312,75.1640319824219,78.8578720092773,78.1708908081055,67.7025299072266,68.6147537231445,68.7383575439453,71.3577728271484,64.9651412963867,56.0248184204102,,,,,,,,,68.3127670288086,60.4311485290527,59.6871795654297,51.2870597839355,57.085090637207,56.7010307312012,65.5534591674805,75.8503494262695,77.4299163818359,81.2789535522461,81.3504028320312,81.9315032958984,,,,96.8125991821289,,,,,,,,
CAF,SE.PRM.ENRR.FE,,,,,,,,,,,,35.450439453125,35.2391090393066,38.0028800964355,39.311149597168,40.4144897460938,42.5433807373047,43.8373718261719,43.8578414916992,44.5273017883301,46.6662483215332,46.8641700744629,49.5216598510742,49.8271293640137,55.4085884094238,58.0346794128418,61.919921875,52.5630683898926,53.0238189697266,53.272289276123,56.0455894470215,51.8454818725586,45.2991485595703,,,,,,,,,56.1921195983887,49.1446495056152,49.2613792419434,41.4675712585449,47.1820182800293,46.849250793457,54.6113510131836,63.6332702636719,65.1810684204102,68.6301193237305,69.5737380981445,71.0957870483398,,,,85.1636199951172,,,,,,,,
CAF,SE.PRM.ENRR.MA,,,,,,,,,,,,71.8344497680664,70.2329711914062,73.971321105957,73.2454376220703,77.2247924804688,74.6447372436523,78.4775390625,79.1406707763672,78.5194473266602,77.2371520996094,78.6449508666992,83.6611709594727,89.6673126220703,94.3686294555664,99.1042404174805,93.9845123291016,82.4480819702148,83.8046264648438,83.8152465820312,86.3065414428711,77.8061218261719,66.5574722290039,,,,,,,,,80.3059005737305,71.578239440918,69.9882888793945,60.9875907897949,66.866340637207,66.4273071289062,76.3490982055664,87.9008331298828,89.5076904296875,93.7241668701172,92.9145278930664,92.5561828613281,,,,108.266952514648,,,,,,,,
CAF,SE.SEC.ENRR,,,,,,,,,,,,3.51150989532471,4.31066989898682,4.8976001739502,5.36774015426636,5.7471399307251,6.45628976821899,6.86375999450684,8.31770038604736,8.72507953643799,10.1856203079224,11.7866201400757,13.9929599761963,14.072509765625,,14.5128698348999,14.7474298477173,12.6296901702881,11.6077404022217,11.3615598678589,12.1238403320312,12.2781200408935,10.2222499847412,,,,,,,,,10.9798498153687,10.9962396621704,,,,,,,11.9955196380615,,15.9189596176147,15.6197595596313,,,,13.9465503692627,15.8074398040772,,,,,,,
CAF,SE.SEC.ENRR.FE,,,,,,,,,,,,1.3381199836731,1.50305998325348,1.63084995746613,,,2.34802007675171,2.47273993492127,3.52223992347717,3.71226000785828,5.22936010360718,6.17341995239258,7.29882001876831,,,,7.88832998275757,7.2302098274231,6.41251993179321,6.59294986724854,6.97468996047974,7.25201988220215,6.05668020248413,,,,,,,,,7.64059019088745,,,,,,,,8.72708988189697,,11.4032897949219,10.7241497039795,,,,11.0433397293091,12.7931003570557,,,,,,,
CAF,SE.SEC.ENRR.MA,,,,,,,,,,,,5.65472984313965,7.07761001586914,8.11503982543945,,,10.4977502822876,11.2212600708008,13.1142902374268,13.7729902267456,15.2033500671387,17.4916191101074,20.8131008148193,,,,21.7222003936768,18.1120700836182,16.8789100646973,16.1767292022705,17.2643795013428,17.2511501312256,14.3196201324463,,,,,,,,,14.2913198471069,,,,,,,,15.2237396240234,,20.4474201202393,20.4983406066894,,,,16.8065490722656,18.7722206115723,,,,,,,
CAF,SE.TER.ENRR,,,,,,,,,,,,0.0844599977135658,,,0.186069995164871,0.199780002236366,0.316859990358353,0.344830006361008,0.460180014371872,0.664059996604919,0.919879972934723,0.743570029735565,1.08675003051758,0.909179985523224,1.00155997276306,1.03316998481751,1.07129001617432,0.976400017738342,1.08144998550415,1.18874001502991,1.32114005088806,1.43098998069763,1.34974002838135,,,,,,,2.01588010787964,1.94369995594025,,,,1.66786003112793,,1.08675003051758,,2.16495990753174,2.30814003944397,2.53881001472473,2.95497989654541,2.77519989013672,,,,,,,,,,,,
CAF,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,0.244920000433922,0.207220003008842,0.121849998831749,0.224519997835159,0.104759998619556,0.192870005965233,,0.222890004515648,,0.279040008783341,,0.414700001478195,0.369830012321472,0.3887600004673,,,,,,,0.653339982032776,0.636740028858185,,,,,,0.49125999212265,,1.15083003044128,1.41916000843048,1.20006000995636,,1.45260000228882,,,,,,,,,,,,
CAF,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,1.08615005016327,1.64565002918243,1.38461005687714,1.98706996440887,1.75938999652863,1.86546003818512,,1.99163997173309,,1.9580500125885,,2.30181002616882,2.56649994850159,2.36455988883972,,,,,,,3.35860991477966,3.22892999649048,,,,,,1.67460000514984,,3.16564011573792,3.18468999862671,3.98183989524841,,4.17407989501953,,,,,,,,,,,,
CAN,SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4177627563477,,,,99.4407424926758,98.5980606079102,99.76953125,99.5414810180664,98.6080932617188,99.6073379516602,99.1343688964844,98.5625991821289,99.4907531738281,99.3867797851562,99.5252914428711,99.8602600097656,98.5500411987305,98.6322402954102,98.6617813110352,97.1875534057617,96.9089736938477,95.229621887207,94.7449798583984,94.9523391723633,
CAN,SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4860916137695,,,,99.0014724731445,98.2248992919922,99.473258972168,99.4188385009766,98.6974105834961,99.8130874633789,99.4042510986328,98.8072204589844,99.7033767700195,99.4117584228516,99.4579620361328,99.5547103881836,97.9097595214844,98.1056365966797,98.3864364624023,97.1192321777344,96.9589004516602,95.3700408935547,94.907600402832,95.0482482910156,
CAN,SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.352653503418,,,,99.8597869873047,98.9539566040039,100.051811218262,99.6580123901367,98.5234909057617,99.4126434326172,98.8789520263672,98.3310623168945,99.288948059082,99.3629608154297,99.5897827148438,100.154052734375,99.1673126220703,99.1384201049805,98.9250030517578,97.2525634765625,96.8616333007812,95.0966720581055,94.5908813476562,94.8614120483398,
CAN,SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.992736816406,,,,,100.274856567383,100.449310302734,101.272247314453,102.278419494629,102.979949951172,102.510261535645,102.823951721191,110.873832702637,111.407608032227,111.68155670166,111.737281799316,111.607330322266,111.974517822266,111.833679199219,110.980072021484,109.628059387207,108.337341308594,107.479377746582,104.287643432617,
CAN,SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.028327941895,,,,,99.006706237793,99.2596435546875,99.9474716186523,100.854469299316,101.66227722168,101.41626739502,102.087600708008,111.17195892334,111.877288818359,112.173736572266,112.104141235352,111.972282409668,112.20565032959,112.037117004395,111.364883422852,110.553207397461,109.483619689941,108.366371154785,104.423652648926,
CAN,SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.012237548828,,,,,101.479141235352,101.58080291748,102.536338806152,103.639808654785,104.238418579102,103.550773620605,103.521537780762,110.592376708984,110.964797973633,111.21752166748,111.390449523926,111.260726928711,111.754127502441,111.639358520508,110.61344909668,108.750747680664,107.257621765137,106.643898010254,104.159378051758,
CAN,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5191192626953,,58.4131507873535,,,,,63.8298110961914,64.3074111938477,63.6236991882324,61.8845901489258,63.1586990356445,63.603271484375,65.7477188110352,67.1677017211914,67.2690963745117,69.2459411621094,70.2687072753906,69.3507232666016,73.1128768920898,75.2389068603516,79.7657318115234,78.8984985351562,76.2586212158203,
CAN,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2707138061523,,67.5910415649414,,,,,74.2640228271484,74.7454681396484,73.9444274902344,71.3263778686523,72.5171279907227,73.0603408813477,75.9633102416992,78.0400314331055,78.5121078491211,80.7641830444336,81.9543685913086,80.7648468017578,84.5942306518555,87.0205688476562,92.9270935058594,92.2966079711914,88.5939407348633,
CAN,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2032203674316,,49.6867485046387,,,,,53.9235687255859,54.3330688476562,53.6997718811035,52.7728805541992,54.1190795898438,54.5588188171387,56.1086616516113,57.0134582519531,56.8440589904785,58.5957412719727,59.455020904541,58.77587890625,62.4477386474609,64.2460632324219,67.4003601074219,66.3521499633789,64.7889633178711,
CEB,SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.809463500977,101.966423034668,102.447143554688,102.622337341309,102.354553222656,102.430068969727,101.762031555176,101.207992553711,100.405372619629,99.5227584838867,99.5862808227539,99.6034774780273,99.4442825317383,99.617431640625,98.5211563110352,97.7520599365234,96.9002227783203,96.1736373901367,95.9559783935547,95.3262329101562,95.8953704833984,91.6844635009766,96.9336395263672,97.0465393066406,98.6306610107422,98.6306533813477
CEB,SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.91007232666,101.230102539062,101.680480957031,101.874359130859,101.593002319336,101.734359741211,101.095039367676,100.647789001465,99.8712463378906,98.9668731689453,99.1035003662109,99.2044906616211,99.1384887695312,99.4559173583984,98.3580932617188,97.6185073852539,96.813720703125,96.0527114868164,95.7740707397461,94.9658432006836,95.494743347168,90.9875564575195,96.4901809692383,96.8206787109375,98.4241027832031,98.4241027832031
CEB,SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.666366577148,102.667961120605,103.177978515625,103.335411071777,103.081001281738,103.093521118164,102.397422790527,101.740852355957,100.913093566895,100.050407409668,100.044219970703,99.9816284179688,99.7339324951172,99.7704772949219,98.6756362915039,97.8785629272461,96.9821701049805,96.2883834838867,96.128791809082,95.6685104370117,96.2755737304688,92.3451538085938,97.3538131713867,97.2602462768555,98.8263168334961,98.8263092041016
CEB,SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7294616699219,92.1335372924805,93.7049789428711,95.392578125,96.852180480957,93.5608062744141,94.5363998413086,95.9759368896484,95.5907974243164,97.9198989868164,99.637321472168,100.192092895508,100.422637939453,99.4697265625,104.638191223145,103.411109924316,102.259826660156,101.328056335449,101.303939819336,101.131561279297,100.450477600098,102.24365234375,101.30696105957,100.121192932129,99.31640625,99.31640625
CEB,SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0673828125,92.1599731445312,93.6195373535156,95.179328918457,96.3957214355469,93.8796615600586,94.5416717529297,95.7903518676758,95.3202819824219,97.6833877563477,99.450798034668,99.8252182006836,99.7757720947266,98.8466262817383,103.632446289062,102.559707641602,101.608428955078,100.713256835938,100.939628601074,100.836486816406,100.356903076172,102.413429260254,101.258842468262,99.9802322387695,99.3405303955078,99.3405303955078
